User_id,Date,Campaign_id
uf9b5LKNtsyV2h6c,2017-08-24T10:11:04Z,Campaign_88
t9jZ4FLyBuPdnUuN,2017-09-17T05:22:54Z,
KgaaYVVbFrLOEWfW,2017-09-10T18:11:14Z,Campaign_46
vxhjh44zCmf3HmA7,2017-08-03T21:52:57Z,Campaign_23
SPAoL2XUkJt7Tynm,2017-09-20T08:29:57Z,Campaign_35
xhRFnETZ9t7XsYmK,2017-08-04T16:03:17Z,Campaign_41
NBo3TY3PfGyCw0ho,2017-08-29T01:34:26Z,Campaign_22
pmz0TQBE8wQziAhJ,2017-09-03T14:22:29Z,Campaign_92
VBD3ywpdv55kJ7sl,2017-08-16T11:35:18Z,Campaign_22
Hi3DVL1cNRg3Rz2I,2017-09-22T07:22:52Z,Campaign_87
mvxJAaloHnQZkTB3,2017-08-01T21:01:44Z,
wr7LHpUcdfQU5Mxc,2017-08-19T09:54:53Z,
OFhXxELP6ic9VyOj,2017-09-17T23:39:32Z,Campaign_41
lKV22w22TKqZTzJu,2017-09-16T21:02:16Z,
6G9kmpDMK33JooNy,2017-09-23T10:57:37Z,Campaign_88
T5yD8zBFa9rLwMhM,2017-08-13T20:06:24Z,
UUdjd77Mcq1ud1Md,2017-08-23T18:22:24Z,
sbpfRbh7iT1DeBi5,2017-09-14T09:37:58Z,
LrxF5syBLVkm8WrK,2017-08-07T10:40:58Z,
yJmnP9iVdsequP1J,2017-09-05T16:08:55Z,Campaign_81
OrAtRu1qUs5YV4gq,2017-09-28T12:49:40Z,Campaign_25
lTvV4NGBTer7Pet9,2017-09-18T17:12:21Z,Campaign_95
3sKdH8oUKpaUULkH,2017-08-16T09:32:07Z,
SzvziP21PWkIjOC3,2017-08-02T02:14:00Z,Campaign_52
YD60vu1Ijha9zUal,2017-08-12T00:33:33Z,
HtX4nbvZtK8l0Jrg,2017-09-06T22:28:33Z,
1YMfgYElbtP9x9gh,2017-09-19T00:39:24Z,
tHvq82nuGwsP7atd,2017-08-28T12:50:27Z,
Zhs4jLEfnBxkEwW5,2017-08-14T07:46:40Z,
uCVJWxjfAq7hKpXs,2017-09-18T21:24:26Z,Campaign_21
S5CqfYZx8PK5kKpj,2017-08-17T03:29:04Z,Campaign_39
hKHMSgLIoQYfZmdv,2017-08-05T12:46:26Z,Campaign_49
BrA0X1bzAWsz5Tam,2017-09-09T02:46:57Z,Campaign_3
i5jCXTLWErEdQCt3,2017-08-20T02:25:51Z,Campaign_80
BJeclJFgDWEjsgr3,2017-08-24T17:01:33Z,Campaign_83
Y1YvyxOos18yL0qr,2017-09-02T00:09:54Z,Campaign_90
7wsOUbOoSYRtKv58,2017-08-03T19:17:26Z,
6V77vDoF6tzQHOdh,2017-08-18T06:32:07Z,Campaign_96
jQHVDTS484HWsdFR,2017-08-04T01:37:24Z,Campaign_56
PrDaYFUsaOpcODiQ,2017-08-18T03:01:42Z,Campaign_46
uhjeGKR3QuIVgqNS,2017-08-20T09:40:39Z,Campaign_64
rZEEKR0tqhaNZSTm,2017-09-19T05:54:13Z,Campaign_58
urbjU2JcpFaOcGPi,2017-08-10T04:54:52Z,Campaign_92
DXFC2A7o3xxMzrBw,2017-09-12T20:35:23Z,Campaign_78
beMeoL0ALK83ftt3,2017-09-16T20:57:19Z,Campaign_6
9LrTbLxezy4oWnaY,2017-08-07T07:57:30Z,Campaign_8
I2Jx4CRblUWbXoxx,2017-09-14T22:04:20Z,Campaign_51
CjPC7gKaV2hnR1wC,2017-08-03T08:12:19Z,
xAvk8P9GVh2qizDc,2017-09-16T14:50:16Z,
6oCCp979hVuQwu0i,2017-09-05T04:10:00Z,Campaign_91
eTZ5VmRJuKySiG3G,2017-09-10T20:43:44Z,
nk5klpgK2AAfAv6U,2017-09-23T03:41:02Z,Campaign_92
jaEyuF2eMyBHWH49,2017-09-19T20:41:28Z,
mHVVPp8QATt4AMSZ,2017-09-05T22:43:54Z,Campaign_67
IPiDUCqbOswjuFSM,2017-09-29T16:04:36Z,
gHSWAQuX6FfLoVet,2017-08-04T19:46:43Z,
z8iry8CNBW8wPYBK,2017-09-29T18:17:10Z,Campaign_80
s6I6TRfR9wkPeThV,2017-09-08T19:41:25Z,Campaign_40
qBsp0lZ7z6IUddfz,2017-09-14T17:33:37Z,Campaign_70
wzAA676T3B86zxXE,2017-08-15T12:41:28Z,
mAwj2VvGlK0fDrjC,2017-08-16T12:13:36Z,
pnvrsLygpkG2V7Nm,2017-08-14T16:00:51Z,
ToZ9cJo5mEMhU8oA,2017-08-16T09:40:32Z,Campaign_40
ge9Vzq36PKX4c7cZ,2017-09-13T16:59:20Z,
lFU7RQhOaaER6KGx,2017-08-21T13:13:33Z,
foMki9ScMrP5UlQF,2017-09-07T06:41:47Z,
IGojYxIjH9Nx1Dxh,2017-08-06T14:34:33Z,Campaign_42
FFTBTPaVfWJZqG5L,2017-08-21T07:27:39Z,Campaign_81
EH5ztWErXOyTqJnk,2017-09-18T08:28:48Z,
iIuw0YPabiqlGJsa,2017-09-22T08:44:48Z,
3FYntb2B2nQoLvKa,2017-09-02T06:43:36Z,Campaign_39
3UoI4nEBj1igVniz,2017-08-13T10:57:44Z,
4jX2SoKQvzUdyTVR,2017-08-26T15:58:18Z,Campaign_28
4BGLw9iNwHQwALU0,2017-08-23T13:09:58Z,Campaign_8
JuRtWed1s7ChhiR7,2017-08-15T18:35:14Z,
f9YFfqZ2PcBhExS2,2017-08-04T21:07:06Z,Campaign_24
FNlyzMEHdcgu8lyk,2017-08-26T13:29:31Z,
k3ZaQnkTGhFhu0CQ,2017-08-29T05:26:28Z,Campaign_74
AQ7QKb6YAqyVkRJZ,2017-08-12T01:21:36Z,
HFjlqI1qvSODQ8Vj,2017-08-30T17:42:04Z,Campaign_45
xsrOAl2OCKLF0CsB,2017-08-27T20:09:58Z,Campaign_67
fJ302Yaevli9nRRB,2017-09-25T10:26:35Z,Campaign_51
IV9jfvpjxA8VZCni,2017-08-24T11:10:13Z,Campaign_80
FIWKhekgCBhBGdDi,2017-08-30T00:24:56Z,Campaign_99
pkspKCvj5wPBJGcb,2017-08-18T23:47:32Z,Campaign_35
LOQGDaPDNkctDLp2,2017-08-24T06:27:09Z,
Slm2e8xYCH8zACdW,2017-09-04T05:13:34Z,
nwSYgZ7T9kKZtjGB,2017-08-06T17:02:54Z,Campaign_1
PWzpIrKUKQ8SseMg,2017-09-20T23:17:31Z,
SEyV8kT9aDhv25R9,2017-09-01T11:35:39Z,
hNAMrU6jW1EMWlnO,2017-09-26T17:17:40Z,Campaign_61
Zc3xPRlXVeQGPzPQ,2017-08-08T08:20:41Z,Campaign_79
Qzypbxeo1BE5IgAO,2017-08-08T05:44:23Z,
89nTyXBF5ah154Po,2017-09-29T08:08:19Z,
9xesRYCdgV1auoVQ,2017-09-15T19:08:54Z,Campaign_99
qQ5GgU7UPMBQEr5u,2017-08-18T19:00:46Z,Campaign_2
BaBU26EpmA2SS52t,2017-09-17T23:09:24Z,Campaign_100
63XMvwo7IaxYCjSP,2017-08-23T02:26:46Z,Campaign_77
f0x0BX2IaZiE7bnI,2017-08-18T15:15:45Z,Campaign_57
NNFPi5xvEH96MONS,2017-08-23T05:41:38Z,
cncktNuttAtQ6jVv,2017-08-29T06:32:18Z,Campaign_34
sY2tsJE9P2X4CdJh,2017-08-12T19:39:40Z,
mmVdVwFfDfLfVY1Z,2017-09-02T20:20:23Z,Campaign_92
WLq8asYlKG8X3woS,2017-09-14T08:36:07Z,
fW2xerquYHh08UFr,2017-09-12T08:11:10Z,Campaign_46
AgeEZaY6aWWrYIJp,2017-09-05T19:41:42Z,Campaign_13
iRVuLq7DsYPn1pCj,2017-09-29T13:54:51Z,
dsMsBXaVvhPVdBTE,2017-08-16T02:41:42Z,
sFY0o7kPcMmnM00C,2017-08-31T03:06:16Z,Campaign_14
EKYD26Q1EHR2SLEJ,2017-08-21T01:36:02Z,
uEvkkeTf2dWt2Wx5,2017-09-07T09:11:58Z,Campaign_13
IwQQ6L5gFW2QzOpW,2017-09-17T20:23:35Z,Campaign_18
hUQ52a2zSlZQ6dmM,2017-09-12T02:25:58Z,Campaign_30
9GgbWDsZPiUkCgqc,2017-09-17T04:27:19Z,Campaign_40
P0F6zeB7sQGhW9JX,2017-08-31T05:48:29Z,
RwTOB5KCmkKf7ii0,2017-08-29T12:50:21Z,Campaign_38
Rdk5jdDDmMitmAOi,2017-08-15T23:32:22Z,Campaign_49
c91p2960wHQI4zF9,2017-08-25T21:42:46Z,Campaign_41
xXqlaHDvoiLnKdbc,2017-09-22T18:30:31Z,
SrJVaNRHEXi8W9GK,2017-08-12T05:56:04Z,Campaign_66
wUL4il2IP4jCSHI5,2017-08-08T09:35:40Z,
5e06F4hkeg3MBO9t,2017-08-13T10:36:16Z,Campaign_85
GQU8Us3WWSGaPBqy,2017-09-19T18:17:23Z,
Sa9ZxZh5ctH7Blna,2017-09-25T11:06:21Z,Campaign_14
xdZI5CmfKgaOrn48,2017-08-25T18:15:41Z,Campaign_5
pNZhwWi5aWSb9rBc,2017-08-13T01:51:00Z,Campaign_6
gymMqkb7cGyfzpOd,2017-08-20T15:38:47Z,
GRMri3Jm1rO8ZpC7,2017-08-11T15:56:40Z,
JXOWjdU3Db6UUGDR,2017-08-10T19:21:16Z,Campaign_35
AYjqOyBDgAxvzxY3,2017-09-11T08:37:10Z,
MxThUqE6fHN55tAw,2017-08-14T05:21:57Z,
LcPkdpuZUKOhjySo,2017-08-23T01:27:51Z,Campaign_80
OlpoJI18T0ecVkhz,2017-08-20T06:53:21Z,
raHn0cxnK8P23ku9,2017-08-29T02:33:41Z,Campaign_65
sV9S09Dy5b9raw02,2017-08-17T11:49:30Z,
ixVwrV8wktpOrpky,2017-08-12T04:09:12Z,Campaign_74
LZqiX5V2RxszKabv,2017-08-10T15:14:28Z,Campaign_76
884tyrWce5BAVqpD,2017-08-10T23:01:10Z,Campaign_11
Kj7Sab8h1XqPQPB7,2017-08-29T05:01:28Z,
ogYhGT1ehYvah15N,2017-09-06T17:06:15Z,
YtYdQMwwzINq2S2f,2017-08-16T18:11:57Z,Campaign_6
UxMHGhnHeQUjv5Yu,2017-08-15T21:05:46Z,
MNNP1FiDICvFD8z8,2017-08-06T16:43:04Z,Campaign_83
zEakCLRzqSy9cFzi,2017-09-01T16:43:19Z,
NEzWu0QGEWOlPluI,2017-09-23T04:04:09Z,Campaign_90
KMdYwLO3rp9KLZYc,2017-08-14T21:20:06Z,
pqw4sUP9Uzys00c7,2017-08-03T09:46:13Z,Campaign_59
IvKHLpreEI0rfhWs,2017-09-08T18:06:20Z,
rzGJ4LjDLFzw6l3u,2017-08-07T10:25:20Z,
hK8YynWFtIV48Rsq,2017-08-04T00:22:12Z,Campaign_87
wbnd8UiHyo4DGLDW,2017-08-06T06:08:36Z,Campaign_4
zTg4jBSjN7UdCx7O,2017-08-24T06:32:30Z,
qTCqI3PmGiKiQRhT,2017-09-09T19:03:25Z,
rod6Twkg2oZ2kymu,2017-08-25T00:45:03Z,Campaign_97
FYpe4OAKlBwv3EF7,2017-09-27T00:07:09Z,Campaign_73
PVhQTPs9IPaAv9AY,2017-08-09T10:32:41Z,
351usYRLBKQwT5dl,2017-08-01T04:56:38Z,
im7pTemzdG09z5zP,2017-09-25T01:27:25Z,
o8OHneMZNPIgonI0,2017-08-20T23:11:52Z,Campaign_51
7J1TlF6geVDQhRi0,2017-08-31T06:46:35Z,
fVM2eBUVA5gGKUXO,2017-09-03T22:35:31Z,
RrfIHcD5KJm1Txwv,2017-09-26T08:24:29Z,
eufpk3cCIRkTXhUj,2017-08-14T19:36:36Z,
9NY1lSY5SwRCURxy,2017-09-20T03:26:23Z,Campaign_2
SGjyslJYI2IwHJ8d,2017-08-02T20:01:51Z,
ai0wETGaLWQxWGzR,2017-09-27T23:24:45Z,Campaign_79
EuqPsftONaYWnDeB,2017-08-05T20:14:33Z,
IvXPCximKJGcEvN7,2017-09-26T16:29:55Z,
oV8HOytCdRrenixp,2017-08-01T19:57:32Z,Campaign_1
HlCbmyMwZ19nqY9f,2017-08-15T05:40:26Z,Campaign_94
LZOL1sz3tXdKQWSx,2017-09-23T10:19:42Z,Campaign_75
GkUiZsk8anlHECvC,2017-08-27T02:34:10Z,
QQR4uMJYbuG74rZh,2017-09-21T03:23:10Z,Campaign_50
PTD8HaZ9z8LfN5d3,2017-09-04T16:32:11Z,
oSYON8v4EF5v071V,2017-08-17T01:42:15Z,
Ua5pHQ1MTvrYod1q,2017-09-16T21:03:13Z,
tPStNR0LxfMtjI3e,2017-08-10T23:25:30Z,Campaign_37
i4IG7sFW7vKoLGtE,2017-08-29T07:23:10Z,Campaign_21
s6pjck66XXwkOS1K,2017-08-05T06:31:45Z,Campaign_13
QFXRGxuV8vH2y7Bl,2017-08-26T03:07:43Z,Campaign_46
yHpAago2cAAasGuv,2017-09-16T05:44:08Z,Campaign_85
rzMv1zRd6gdabMBK,2017-09-23T08:40:14Z,
2wXIjSI5hXCnFqA6,2017-08-24T13:49:53Z,Campaign_100
0r4WcHbiGbEYOq41,2017-08-20T20:41:15Z,Campaign_71
V3oo8JfdqVwZj2AH,2017-08-11T04:54:09Z,
Lo5IIYxJlbepMHDt,2017-08-08T20:39:34Z,
6PCxjFNziXXnNRjm,2017-08-03T16:02:57Z,
eNNWlFiHugjoolpo,2017-08-13T22:19:43Z,
MStbgFNfjnhf7fLN,2017-09-21T03:25:17Z,
0kGliFgz2FjJDF5A,2017-09-23T23:25:34Z,
6u3ydwI01mVPeABn,2017-09-27T03:37:02Z,Campaign_43
mmS6FJJ1eQe68KgT,2017-09-05T07:05:04Z,Campaign_17
71wglYJMXVI3KEVB,2017-08-08T10:47:20Z,
iNuGjrzRblGJSSXl,2017-09-14T02:56:46Z,
5SY8eOLdLTHBPEIn,2017-08-07T18:30:03Z,Campaign_65
rCad2NfNym7es4O0,2017-08-01T18:20:58Z,Campaign_17
HyGTMKyS9o8m6xUm,2017-08-09T12:22:40Z,
218I2VTIkM64W8xG,2017-09-08T02:06:10Z,Campaign_34
xKlhw54WwMU4GLTH,2017-08-30T08:45:22Z,
a8CPtt1OcE2loOyM,2017-09-01T12:06:48Z,
jr3ZaPCiP59KWdJA,2017-09-21T00:01:29Z,Campaign_46
1PCs8ex2ZlZfios7,2017-08-29T22:30:16Z,
nL7VzaaDbzEVhUOs,2017-09-03T02:10:19Z,Campaign_19
mP1pNbH9olWvYbco,2017-09-27T02:34:03Z,
5mqQWwwYeqNXmIHE,2017-08-15T03:04:49Z,
nrjLcAgGcCW4uTUF,2017-09-24T10:24:37Z,
aKIMd35Y04j9j8zZ,2017-09-02T20:54:56Z,
VyIhI1BGEvoVzZdi,2017-09-19T08:44:26Z,
xmn9mrmJ3IKWUtFD,2017-09-29T10:07:45Z,
sE5kJgNm4v93AEg4,2017-09-07T00:36:07Z,Campaign_52
pghCYzNOkmYAaLk3,2017-08-26T12:50:22Z,
AZRwimc3w5AEDT8W,2017-09-27T02:53:27Z,
WdBwjdIp9oDBlkzc,2017-08-12T06:43:50Z,
8AdoM8UHDVIFS3xS,2017-08-30T14:06:20Z,
6TFqVO6qu1IoNtEk,2017-08-25T14:00:06Z,Campaign_22
dzP7t4X1x2p4OcuW,2017-09-13T15:25:27Z,Campaign_69
gCIYLR9RwFtd4oLh,2017-09-06T05:00:20Z,Campaign_11
K5OGUzLQOVl2nyZV,2017-09-07T09:52:30Z,
3rjvHkfB44GIoHMM,2017-09-27T07:03:27Z,
a2TH9WoALXoxqsba,2017-09-01T07:12:29Z,Campaign_97
4PQnrj6TWXi98uJu,2017-08-16T11:04:55Z,Campaign_9
G8qYd6vjUrN71pAy,2017-08-10T12:45:52Z,
FznRZjrDWyEooCxi,2017-09-06T11:55:20Z,Campaign_34
FVTqIRPLo5Xiks3Z,2017-08-28T03:06:09Z,Campaign_75
6JybTw6FizEGvUED,2017-09-11T19:46:46Z,Campaign_96
NshXSGGRqmI5BX91,2017-08-21T15:51:04Z,
aBRgVCr6wy8iEhCy,2017-09-12T12:59:12Z,Campaign_100
2JtPa6X5Z6wHqtAh,2017-08-30T02:41:46Z,
PuDoGsN8Dvu3AAjz,2017-09-26T16:47:34Z,Campaign_1
P14O3VuHpAKDKqtR,2017-09-30T07:59:03Z,
1XLcueJc3G846i3B,2017-08-02T01:49:23Z,
9bp9lCQmgzbUNhhX,2017-09-19T11:12:57Z,
orQjV8DrHMRJc93S,2017-09-01T11:42:48Z,Campaign_42
nI090psLeWj4I5ur,2017-08-01T08:57:49Z,
AtmxfOOUOfZpuhTQ,2017-08-20T02:40:30Z,
VuwVH2nrzF84AZtd,2017-08-11T07:07:00Z,
Jrs97kTngU8HGiQ3,2017-08-09T21:24:47Z,
0jhC7Zo4NBiYuTy1,2017-08-16T03:52:30Z,
L1w9iyNpgqtfPpKN,2017-08-18T13:21:48Z,Campaign_95
5qFiY7tQCI5Lp3ld,2017-08-13T02:26:04Z,
7iwKNYRlKM9cMmWA,2017-09-06T18:36:43Z,
t8BavyFbMn7ZxDCx,2017-08-05T03:20:53Z,Campaign_27
ka4WVaYt4ed0r44O,2017-08-10T00:13:57Z,
G87bsyMPsTTvfLgp,2017-08-20T09:34:04Z,Campaign_72
3kSKFVg9H6IpHTn6,2017-08-19T15:52:59Z,
6e3u1Xxhx8Rf7wQy,2017-09-02T08:02:55Z,Campaign_63
aBRjYm5WauNA31oZ,2017-08-19T21:25:31Z,
TRlIuW2lERCC03XG,2017-09-09T17:47:56Z,
fMozzcZPGEHvRA5O,2017-08-10T18:30:33Z,Campaign_13
BHXMXsxSTSf77x3B,2017-09-22T02:52:15Z,
SamiuLgcOYJ47Pf5,2017-08-22T14:02:23Z,
vutx72G0rWb1MLhi,2017-09-22T11:42:26Z,
i36Q5W1fde5RXcZP,2017-09-20T09:23:13Z,Campaign_82
UOJkcePQnUB6qkdL,2017-08-06T02:45:21Z,Campaign_65
I6ejhibnFjJ3umYT,2017-08-05T00:58:09Z,Campaign_84
ATeBtjDiGWjk78hO,2017-09-21T13:18:28Z,Campaign_56
VAtvZXiC2DsXyRvH,2017-08-30T23:27:43Z,
FGw13P4bKTvHMo9Q,2017-09-22T05:30:47Z,Campaign_22
EnPgMEKoBYVP1NcT,2017-08-16T06:31:25Z,Campaign_45
vqcpksTGBpUOrBw1,2017-08-06T13:16:48Z,Campaign_37
dWkDumkiYiFaRSZ9,2017-09-06T15:11:13Z,
bvPfk4yFRIjRHoaL,2017-08-04T12:25:14Z,Campaign_65
wD2uBF0CpSG6X5Wz,2017-08-06T03:37:54Z,Campaign_5
TUPT5QDk1KIyjN1R,2017-08-09T17:20:33Z,
MoRSTSzv9hd7H5u3,2017-08-17T01:28:53Z,
IUPrcG4by76dEbmx,2017-08-07T15:04:55Z,Campaign_55
4NWlhhrCi4mz9r64,2017-09-07T07:13:17Z,
FTFZf632dVyFkO4H,2017-09-09T04:13:23Z,Campaign_100
kTglztPtsJjMHjRB,2017-09-08T22:54:45Z,Campaign_55
j3ZPHU80IqIfixA0,2017-08-12T07:24:06Z,
sRKjYg8FProCwEXW,2017-08-29T14:21:13Z,
EB0QotvplOr1j8fk,2017-08-15T12:33:10Z,
WAI5KALgE1Hyx0b6,2017-09-22T05:36:04Z,Campaign_31
a8e1K57i6boag1QS,2017-09-03T22:25:18Z,
FU1d7JPK6hQh0C57,2017-08-10T10:25:15Z,Campaign_81
1EAaqNXVp1KmTKNj,2017-09-17T19:05:27Z,
qmmIyvtriRK9TCHb,2017-08-06T11:54:52Z,Campaign_23
KPGvMruRiIpPhJvw,2017-08-27T19:03:26Z,Campaign_9
2MDTDgo9vGNWPdl5,2017-08-09T11:13:18Z,
FpgGZw9zZPBX4jmS,2017-08-12T20:51:38Z,Campaign_67
GprFV05UeV7cH7Ck,2017-09-20T00:07:06Z,Campaign_94
V0gqzSXsRveOwGpd,2017-09-10T20:46:48Z,Campaign_4
EWuIAtLp4ro3QDIz,2017-09-08T00:10:04Z,
bm2OeuaqynByDZiC,2017-09-29T09:07:00Z,
vZGuKQ2DYSX2Uqeq,2017-08-29T14:55:05Z,
fpw68Ce05bdtj8tM,2017-09-02T10:28:10Z,Campaign_68
Rhmn00FpJseRTZaQ,2017-08-28T03:12:16Z,
ipSHpx5K59Y74PqW,2017-08-24T16:34:09Z,Campaign_27
MGeoRR9GumYT8eTz,2017-08-23T04:53:56Z,Campaign_63
BDxyveehKjreji5D,2017-09-13T18:32:14Z,
PFdpk7vq6Wq4dQHM,2017-09-28T19:22:32Z,
UGQCM5XVHXEDGu4Z,2017-08-29T15:18:23Z,
vC7eqhgh1QNMUnYg,2017-09-04T19:48:30Z,Campaign_78
zTS3cQehztimUpX3,2017-09-13T21:10:33Z,
uaWkcfakHL2XiYzd,2017-09-12T21:59:19Z,
cSg9z1gfreJpP9CK,2017-09-13T09:44:04Z,Campaign_6
iPgWBL6kRDmoBNG3,2017-08-04T16:19:12Z,Campaign_32
8PQN0Ee3wjeDAi0q,2017-09-05T10:48:41Z,
hkZdpBWH80J3zvMO,2017-08-13T03:41:17Z,Campaign_67
ARxJt8QqQRCmgX3b,2017-09-13T01:51:00Z,
AwSPaRn9TMQw3KRY,2017-09-21T00:38:36Z,Campaign_87
lV9Q23jnNKLg55DO,2017-08-28T01:05:39Z,Campaign_53
bEEOoYTghfXoNB0g,2017-08-28T05:18:31Z,
ZkqLLDiwYdUsuVGa,2017-09-04T05:42:23Z,
NFVaGDdqGlTGjlZz,2017-09-21T06:45:12Z,Campaign_8
xfppWwLuICZsUt9p,2017-08-15T17:10:01Z,Campaign_44
iYcV4TRtN8A11V8b,2017-09-09T17:57:15Z,Campaign_34
LpfH04uCD2RMaN88,2017-09-11T10:30:28Z,
aLvh3v89W1WU4kn6,2017-08-11T16:12:54Z,Campaign_39
0uViavAcDlSJTZ71,2017-08-22T01:24:46Z,
pAs91t6Er7ZrzvYd,2017-08-07T09:03:09Z,
W0j3YJqKjXYV2t5a,2017-09-07T18:48:03Z,
tFHmRBYr8KMmT15k,2017-08-28T12:49:43Z,
RENPVfj1YT1vrNIp,2017-08-15T13:51:39Z,
eSLgPEZxLHBBpzTu,2017-09-27T16:24:00Z,Campaign_78
MmnfhZOo8hVRXQpO,2017-08-18T09:41:44Z,Campaign_40
DiAqOzvLm7TaHOpE,2017-09-06T20:49:48Z,Campaign_33
i83ow8HccThQuR1u,2017-08-03T03:21:13Z,
8whJeCZlisuRojgS,2017-08-16T12:30:04Z,Campaign_79
tQVKH1A3sLyjuMhd,2017-08-29T13:04:54Z,
of7ivvefPqpKFm7b,2017-09-19T23:07:51Z,Campaign_73
uWxdo0IcVCBmjl83,2017-08-06T19:04:47Z,
XWo0mZx3TEOsT5kv,2017-08-01T23:15:41Z,
yeJMwIXictKVTZiM,2017-09-11T00:41:42Z,Campaign_9
4oZGrLPbXtkIHmbO,2017-08-20T14:26:35Z,
W28Mnvwlc9PTlmR0,2017-09-29T20:28:38Z,Campaign_69
ijillc4zQHqmu6MN,2017-08-12T11:41:18Z,Campaign_51
wJ5ouQNYd8VKfVn2,2017-08-05T09:30:49Z,Campaign_56
TcsgjxLhYSXrND0H,2017-09-07T16:14:57Z,
hyET2lxFp78Uu9Pk,2017-09-09T21:21:40Z,Campaign_16
FEJf4Dj1z80jtPTd,2017-08-29T02:05:05Z,Campaign_2
Yhcs9PQqpRaN20BZ,2017-08-18T04:00:13Z,
X8erFMG1e2WcSJZt,2017-09-22T13:04:18Z,
kDoXbwmykefVdZk1,2017-09-04T00:08:17Z,Campaign_86
7uWiy7UPycJ3kh5M,2017-08-26T20:16:53Z,Campaign_66
cu9GhqXaX06sOZJF,2017-08-27T23:01:25Z,Campaign_71
g85ubu5E5jWO9fFd,2017-09-12T05:30:27Z,
tmCPXF85OGd5H2Dv,2017-09-27T16:09:44Z,
cYhuoi0W9x6uxMBd,2017-08-02T08:28:04Z,Campaign_81
KU1DyM8EqL2dYKcY,2017-09-22T18:27:46Z,
ZBRQKscDZ2rI9g5W,2017-09-24T06:55:25Z,Campaign_75
B6J9U14HHopOaqVj,2017-08-23T03:39:37Z,
Fm2LLJHE3z8JiF25,2017-08-16T07:09:10Z,
WcZE7Hm5n29ySIVe,2017-09-14T16:14:00Z,
EQaXBbAgLSUXi1zy,2017-08-19T22:26:41Z,Campaign_58
PUQbGtqNmNauuBMj,2017-08-17T06:55:58Z,
zUJtRV8ZTZg1sk0c,2017-09-17T11:56:15Z,Campaign_5
z3udhsPX5efnVpPQ,2017-09-04T03:08:53Z,
yiBJSnnfJ7HJ90C8,2017-08-20T02:10:59Z,
mQb6K8XoDtG1xLBV,2017-09-30T22:27:14Z,Campaign_81
iuKxJkaV5ez5Flu0,2017-09-29T08:54:34Z,
eJANgaIp5vLv9eEW,2017-09-13T01:38:32Z,
LCLGVEIoKbiJwf6f,2017-09-23T23:46:11Z,Campaign_90
xWKCP5qBywkqdqXD,2017-09-22T00:25:12Z,
NWscVZNLbKQcbqSU,2017-08-09T11:56:53Z,Campaign_73
nt5GZzDM5BXQ9AMk,2017-08-22T08:33:56Z,
8oIEOo7tS4ONqX7c,2017-08-11T20:23:24Z,Campaign_64
apVbt5dpOBAWCnrI,2017-09-26T20:45:18Z,
ZmHGxsvy9K5ocLeQ,2017-09-16T12:51:11Z,
oCn0OKuy8gnMG7iE,2017-09-06T23:57:33Z,
2jgRkIEoVwjlHo8f,2017-09-26T17:38:04Z,Campaign_85
UNkrpa2epS5mleKf,2017-08-06T05:05:41Z,Campaign_51
Rd8M7VP4kocYoKgi,2017-09-22T23:00:20Z,
tqKwSk3XAeH4iZUQ,2017-09-13T13:31:27Z,Campaign_69
Usjm79uPveuADCMV,2017-08-11T20:32:22Z,Campaign_91
L0QQDTuuWiI5X1w0,2017-08-13T13:16:11Z,Campaign_17
VkEXfYjE93RO0W1p,2017-09-08T20:21:51Z,Campaign_44
xw2XeAAUyrfflXhG,2017-09-10T12:01:40Z,
gbHLj908AU8nKdul,2017-08-25T22:39:01Z,
S1UejXEnonwtr46h,2017-08-21T23:14:27Z,
NyxUswasrAmvs29N,2017-09-12T14:56:20Z,Campaign_42
4AjlaCV0NxYMBktz,2017-09-23T20:38:23Z,Campaign_68
nwLjH2IVKM7ZPUV9,2017-09-15T18:57:12Z,
JYdELLSHlTf2GdCZ,2017-08-19T09:04:13Z,Campaign_76
03PQtCnQAXEttbEO,2017-08-18T21:22:30Z,
8yGAjW4Hr8LMTF8G,2017-09-22T17:42:28Z,
EnQejqFcHesfpyEI,2017-09-24T23:14:34Z,
5aEnoj0uvvPFfOR8,2017-09-05T06:12:07Z,
411pYxSzriSiOg4M,2017-08-04T03:22:22Z,Campaign_49
bu9jyRDhFor2Ht4H,2017-08-24T22:29:35Z,
mWWLFFMz4L2iQuK4,2017-09-12T16:23:30Z,Campaign_62
T2zUBUmua0t0C9Fc,2017-08-24T20:26:43Z,
onVst5UGg8iQiAwV,2017-08-30T12:08:16Z,
DjfQ3pDMVhsZX69e,2017-08-01T05:03:08Z,
BDwlGLEHvmYCq4kK,2017-08-31T13:19:19Z,Campaign_26
27fDJBeg2gThLed4,2017-09-05T10:59:27Z,Campaign_95
gGG7pnKtI5blt2Yt,2017-09-14T10:20:20Z,Campaign_29
eq4EFdh3fNB7nwzD,2017-08-10T22:48:01Z,
y8iwwdJi6B9rJsBH,2017-08-11T19:01:26Z,
6t1OOlAD2t7xyQYw,2017-08-14T22:33:13Z,
DnyVkJnLR4JmYAfC,2017-09-08T04:57:00Z,
qwbeFwmeicqH0x7l,2017-08-03T08:37:06Z,
6JthReR8auqLU9uW,2017-08-22T13:13:32Z,
mBUGzxErsL52u0vn,2017-08-14T05:40:14Z,
EvL4rA38CphypUhI,2017-08-27T07:04:31Z,
